2.745,2.992,-0.229
1.05,1.178,-0.116
1.602,1.711,-0.098
2.211,2.341,-0.118
2.147,2.274,-0.115
0.902,0.988,-0.076
0.757,0.826,-0.059
0.613,0.665,-0.043
1.304,1.519,-0.199
1.563,1.888,-0.304
0.834,1.021,-0.172
1.257,1.185,0.075
