2.682,2.487,0.195
1.228,1.045,0.183
1.716,1.481,0.235
2.219,1.976,0.243
2.193,1.940,0.253
1.124,0.891,0.233
1.020,0.762,0.258
0.912,0.645,0.267
1.202,1.136,0.066
1.189,1.123,0.066
1.055,0.885,0.17
1.221,0.959,0.262
