2.774,2.819,-0.045
1.169,1.146,0.023
1.703,1.649,0.054
2.279,2.248,0.031
2.232,2.187,0.045
1.040,0.968,0.072
0.911,0.814,0.097
0.782,0.673,0.109
1.425,1.460,-0.035
1.664,1.791,-0.127
0.965,0.979,-0.014
1.285,1.104,0.181
