3.143,3.167,-0.024
1.303,1.257,0.046
1.919,1.823,0.096
2.571,2.485,0.086
2.521,2.414,0.107
1.132,1.028,0.104
0.963,0.832,0.131
0.794,0.657,0.137
1.628,1.628,0
1.918,2.031,-0.113
1.078,1.073,0.005
1.523,1.217,0.306
