2.947,2.728,0.219
1.275,1.079,0.196
1.832,1.568,0.264
2.411,2.128,0.283
2.380,2.082,0.298
1.142,0.889,0.253
1.009,0.730,0.279
0.872,0.586,0.286
1.571,1.364,0.207
1.827,1.718,0.109
1.082,0.902,0.18
1.312,0.997,0.315
