3.175,3.130,0.045
1.322,1.232,0.09
1.943,1.791,0.152
2.595,2.438,0.157
2.548,2.373,0.175
1.148,0.995,0.153
0.976,0.798,0.178
0.804,0.621,0.183
1.647,1.584,0.063
1.939,1.994,-0.055
1.091,1.039,0.052
1.541,1.184,0.357
