2.983,3.096,-0.113
1.195,1.211,-0.016
1.800,1.766,0.034
2.434,2.409,0.025
2.384,2.343,0.041
1.022,0.974,0.048
0.850,0.778,0.072
0.679,0.602,0.077
1.494,1.561,-0.067
1.772,1.968,-0.196
0.959,1.020,-0.061
1.464,1.197,0.267
