2.918,3.112,-0.194
1.228,1.304,-0.076
1.796,1.838,-0.042
2.403,2.473,-0.07
2.351,2.404,-0.053
1.084,1.104,-0.02
0.941,0.935,0.006
0.797,0.782,0.015
1.497,1.648,-0.151
1.751,2.024,-0.273
1.006,1.133,-0.127
1.418,1.282,0.136
