2.764,3.033,-0.269
1.022,1.142,-0.12
1.612,1.704,-0.092
2.235,2.362,-0.127
2.183,2.293,-0.11
0.858,0.922,-0.064
0.700,0.736,-0.036
0.540,0.568,-0.028
1.303,1.515,-0.212
1.569,1.905,-0.336
0.788,0.964,-0.176
1.284,1.150,0.134
