2.865,2.958,-0.093
1.181,1.188,-0.007
1.743,1.722,0.021
2.345,2.355,-0.01
2.296,2.289,0.007
1.045,1.004,0.041
0.912,0.843,0.069
0.776,0.696,0.08
1.450,1.530,-0.08
1.704,1.876,-0.172
0.963,1.013,-0.05
1.333,1.154,0.179
