2.668,2.477,0.191
1.222,1.044,0.178
1.706,1.478,0.228
2.206,1.968,0.238
2.181,1.935,0.246
1.121,0.896,0.225
1.019,0.771,0.248
0.914,0.657,0.257
1.254,1.196,0.058
1.243,1.184,0.059
1.043,0.880,0.163
1.212,0.959,0.253
