3.407,3.133,0.274
1.412,1.174,0.238
2.071,1.735,0.336
2.754,2.371,0.383
2.720,2.322,0.398
1.237,0.928,0.309
1.066,0.732,0.334
0.890,0.555,0.335
1.790,1.522,0.268
2.108,1.972,0.136
1.189,0.977,0.212
1.503,1.071,0.432
