2.703,2.499,0.204
1.237,1.044,0.193
1.728,1.484,0.244
2.234,1.980,0.254
2.210,1.946,0.264
1.135,0.893,0.242
1.033,0.766,0.267
0.927,0.652,0.275
1.207,1.140,0.067
1.198,1.130,0.068
1.052,0.876,0.176
1.219,0.950,0.269
