3.298,3.269,0.029
1.357,1.273,0.084
2.005,1.857,0.148
2.684,2.528,0.156
2.637,2.464,0.173
1.179,1.031,0.148
1.006,0.831,0.175
0.830,0.650,0.18
1.701,1.649,0.052
2.010,2.085,-0.075
1.116,1.075,0.041
1.568,1.206,0.362
