2.712,2.968,-0.256
1.050,1.189,-0.139
1.581,1.702,-0.121
2.193,2.336,-0.143
2.132,2.257,-0.125
0.907,1.004,-0.097
0.775,0.848,-0.073
0.645,0.722,-0.077
1.282,1.498,-0.216
1.532,1.848,-0.316
0.810,1.004,-0.194
1.302,1.206,0.096
