2.691,2.491,0.2
1.233,1.044,0.189
1.722,1.483,0.239
2.225,1.977,0.248
2.201,1.943,0.258
1.132,0.895,0.237
1.031,0.769,0.262
0.926,0.655,0.271
1.187,1.120,0.067
1.179,1.111,0.068
1.050,0.877,0.173
1.219,0.954,0.265
