2.821,2.840,-0.019
1.236,1.194,0.042
1.760,1.687,0.073
2.325,2.265,0.06
2.283,2.215,0.068
1.119,1.030,0.089
1.002,0.890,0.112
0.883,0.762,0.121
1.440,1.454,-0.014
1.679,1.785,-0.106
0.976,0.976,0
1.329,1.104,0.225
