3.001,3.044,-0.043
1.288,1.254,0.034
1.854,1.786,0.068
2.464,2.412,0.052
2.418,2.355,0.063
1.153,1.069,0.084
1.019,0.909,0.11
0.883,0.764,0.119
1.528,1.556,-0.028
1.794,1.926,-0.132
1.017,1.030,-0.013
1.416,1.158,0.258
