2.810,2.913,-0.103
1.222,1.235,-0.013
1.748,1.741,0.007
2.320,2.342,-0.022
2.273,2.285,-0.012
1.102,1.071,0.031
0.984,0.928,0.056
0.864,0.797,0.067
1.421,1.511,-0.09
1.661,1.840,-0.179
0.955,1.015,-0.06
1.348,1.157,0.191
