3.215,2.974,0.241
1.404,1.185,0.219
2.006,1.712,0.294
2.632,2.304,0.328
2.599,2.263,0.336
1.250,0.971,0.279
1.097,0.796,0.301
0.940,0.637,0.303
1.643,1.422,0.221
1.927,1.807,0.12
1.099,0.911,0.188
1.513,1.064,0.449
