2.675,2.486,0.189
1.212,1.037,0.175
1.702,1.476,0.226
2.208,1.972,0.236
2.183,1.936,0.247
1.103,0.880,0.223
0.995,0.747,0.248
0.882,0.626,0.256
1.285,1.226,0.059
1.273,1.214,0.059
1.046,0.884,0.162
1.213,0.963,0.25
