2.905,3.130,-0.225
1.105,1.197,-0.092
1.716,1.768,-0.052
2.356,2.431,-0.075
2.303,2.360,-0.057
0.926,0.955,-0.029
0.751,0.755,-0.004
0.576,0.574,0.002
1.417,1.584,-0.167
1.696,1.992,-0.296
0.880,1.024,-0.144
1.394,1.213,0.181
