2.752,2.924,-0.172
0.985,1.040,-0.055
1.583,1.602,-0.019
2.215,2.267,-0.052
2.161,2.192,-0.031
0.816,0.812,0.004
0.652,0.621,0.031
0.486,0.446,0.04
1.297,1.429,-0.132
1.567,1.813,-0.246
0.777,0.880,-0.103
1.236,1.060,0.176
